epoch,mse,rmse,loss,lr
136,0.2090650498867035,0.45723631733131553,0.45723631978034973,0.01
137,0.20831866562366486,0.4564193966339126,0.4564194083213806,0.01
138,0.2075766921043396,0.45560585170116025,0.4556058645248413,0.01
139,0.20683912932872772,0.45479570064890423,0.4547956883907318,0.01
140,0.20610593259334564,0.45398891241234696,0.4539889097213745,0.01
141,0.20537711679935455,0.4531855213920173,0.4531855285167694,0.01
142,0.2046526074409485,0.4523854633395601,0.45238545536994934,0.01
143,0.20393241941928864,0.4515887724681479,0.45158877968788147,0.01
144,0.2032165378332138,0.45079545010260896,0.450795441865921,0.01
145,0.20250491797924042,0.450005464388201,0.4500054717063904,0.01
146,0.20179753005504608,0.4492187997569181,0.4492188096046448,0.01
147,0.2010943591594696,0.4484354570721071,0.4484354555606842,0.01
148,0.2003953903913498,0.44765543712921635,0.44765543937683105,0.01
149,0.19970060884952545,0.44687874065514177,0.44687873125076294,0.01
150,0.1990099549293518,0.44610531820339444,0.44610533118247986,0.01
151,0.19832347333431244,0.4453352370229785,0.4453352391719818,0.01
152,0.1976410448551178,0.4445683804040924,0.44456836581230164,0.01
153,0.19696274399757385,0.4438048490018714,0.44380486011505127,0.01
154,0.19628849625587463,0.443044575924223,0.4430445730686188,0.01
155,0.19561828672885895,0.4422875611283444,0.4422875642776489,0.01
156,0.19495205581188202,0.4415337538760565,0.44153374433517456,0.01
157,0.19428987801074982,0.44078325513879246,0.4407832622528076,0.01
158,0.1936316341161728,0.4400359463909429,0.44003593921661377,0.01
159,0.19297733902931213,0.4392918608730557,0.4392918646335602,0.01
160,0.19232697784900665,0.4385509980025204,0.43855100870132446,0.01
161,0.19168052077293396,0.4378133401039008,0.43781334161758423,0.01
162,0.19103793799877167,0.4370788693116743,0.4370788633823395,0.01
163,0.19039922952651978,0.4363476017196838,0.4363476037979126,0.01
164,0.18976432085037231,0.43561946794234563,0.4356194734573364,0.01
165,0.18913325667381287,0.43489453511605874,0.43489453196525574,0.01
166,0.18850597739219666,0.4341727506329671,0.43417274951934814,0.01
167,0.1878824681043625,0.4334541130320054,0.43345412611961365,0.01
168,0.1872626692056656,0.43273856912189557,0.4327385723590851,0.01
169,0.18664661049842834,0.43202616876576855,0.4320261776447296,0.01
170,0.18603426218032837,0.4313168929920649,0.43131688237190247,0.01
171,0.18542557954788208,0.43061070533357865,0.430610716342926,0.01
172,0.18482056260108948,0.4299076210083853,0.4299076199531555,0.01
173,0.18421916663646698,0.4292076031904223,0.42920759320259094,0.01
174,0.18362140655517578,0.4285106842952411,0.4285106956958771,0.01
175,0.18302719295024872,0.42781677497527926,0.427816778421402,0.01
176,0.18243655562400818,0.4271259247856634,0.4271259307861328,0.01
177,0.18184947967529297,0.4264381311225498,0.4264381229877472,0.01
178,0.1812659204006195,0.42575335629988814,0.4257533550262451,0.01
179,0.1806858628988266,0.4250715973795786,0.4250715970993042,0.01
180,0.18010929226875305,0.42439285134030363,0.42439284920692444,0.01
181,0.1795361489057541,0.4237170623255029,0.42371705174446106,0.01
182,0.1789664477109909,0.42304426211803287,0.42304426431655884,0.01
183,0.1784001588821411,0.42237442972100137,0.422374427318573,0.01
184,0.17783725261688232,0.42170754394115634,0.42170754075050354,0.01
185,0.17727771401405334,0.4210436010843216,0.42104360461235046,0.01
186,0.1767215132713318,0.4203825796477915,0.4203825891017914,0.01
187,0.17616865038871765,0.41972449343434515,0.4197244942188263,0.01
188,0.17561911046504974,0.41906933849310635,0.4190693497657776,0.01
189,0.1750727891921997,0.418417003947258,0.4184170067310333,0.01
190,0.1745297610759735,0.41776759218011816,0.41776758432388306,0.01
191,0.17398996651172638,0.4171210453953701,0.4171210527420044,0.01
192,0.1734534054994583,0.4164773769359607,0.41647738218307495,0.01
193,0.17292000353336334,0.41583651058242027,0.41583651304244995,0.01
194,0.17238977551460266,0.4151984772546772,0.4151984751224518,0.01
195,0.17186272144317627,0.41456329003323034,0.41456329822540283,0.01
196,0.1713387668132782,0.41393087202246487,0.41393086314201355,0.01
197,0.17081794142723083,0.4133012719884017,0.4133012592792511,0.01
198,0.1703001856803894,0.41267443061133485,0.4126744270324707,0.01
199,0.1697854995727539,0.41205036048128135,0.41205036640167236,0.01
200,0.16927386820316315,0.4114290560997888,0.4114290475845337,0.01
201,0.16876526176929474,0.4108104937429115,0.4108105003833771,0.01
202,0.1682596355676651,0.41019463132477135,0.41019463539123535,0.01
203,0.16775697469711304,0.40958146283384583,0.4095814526081085,0.01
204,0.16725730895996094,0.4089710368228549,0.40897104144096375,0.01
205,0.16676056385040283,0.40836327436536557,0.4083632826805115,0.01
206,0.16626673936843872,0.40775818737143554,0.4077581763267517,0.01
207,0.1657758355140686,0.40715578776933603,0.4071557819843292,0.01
208,0.1652877777814865,0.40655599587447544,0.40655601024627686,0.01
209,0.16480259597301483,0.4059588599513685,0.4059588611125946,0.01
210,0.16432024538516998,0.4053643365975477,0.40536433458328247,0.01
211,0.16384068131446838,0.40477238210439753,0.4047723710536957,0.01
212,0.16336394846439362,0.4041830630597893,0.4041830599308014,0.01
213,0.1628899723291397,0.40359629870594665,0.40359631180763245,0.01
214,0.16241875290870667,0.4030121002013546,0.40301209688186646,0.01
215,0.1619502604007721,0.4024304416924397,0.4024304449558258,0.01
216,0.161484494805336,0.4018513342087295,0.4018513262271881,0.01
217,0.161021426320076,0.40127475166035054,0.40127474069595337,0.01
218,0.1605609953403473,0.40070063057143707,0.4007006287574768,0.01
219,0.16010326147079468,0.40012905601917326,0.4001290500164032,0.01
220,0.15964815020561218,0.39955994569727854,0.39955994486808777,0.01
221,0.1591956466436386,0.39899329147698537,0.39899328351020813,0.01
222,0.15874572098255157,0.3984290664378687,0.3984290659427643,0.01
223,0.15829840302467346,0.397867318367158,0.3978673219680786,0.01
224,0.1578536182641983,0.3973079640080202,0.39730796217918396,0.01
225,0.1574113965034485,0.3967510510426513,0.3967510461807251,0.01
226,0.15697166323661804,0.3961964957399523,0.39619648456573486,0.01
227,0.15653444826602936,0.3956443456768078,0.39564433693885803,0.01
228,0.15609970688819885,0.3950945543641406,0.39509454369544983,0.01
229,0.15566742420196533,0.3945471127786456,0.39454710483551025,0.01
230,0.1552375853061676,0.3940020118047211,0.3940020203590393,0.01
231,0.15481017529964447,0.3934592422343698,0.3934592306613922,0.01
232,0.15438514947891235,0.3929187568428267,0.39291876554489136,0.01
233,0.15396252274513245,0.3923805840572803,0.39238059520721436,0.01
234,0.15354226529598236,0.39184469537813366,0.3918446898460388,0.01
235,0.1531243473291397,0.39131106210933997,0.39131104946136475,0.01
236,0.15270878374576569,0.3907797125565319,0.3907797038555145,0.01
237,0.15229550004005432,0.39025056058903274,0.390250563621521,0.01
238,0.1518845111131668,0.38972363427583756,0.38972362875938416,0.01
239,0.15147583186626434,0.3891989618000854,0.3891989588737488,0.01
240,0.15106938779354095,0.3886764564435836,0.3886764645576477,0.01
241,0.15066519379615784,0.3881561461527536,0.38815614581108093,0.01
242,0.1502632200717926,0.38763800132571186,0.38763800263404846,0.01
243,0.14986342191696167,0.3871219729193393,0.3871219754219055,0.01
244,0.14946584403514862,0.3866081272233534,0.3866081237792969,0.01
245,0.14907041192054749,0.3860963764664821,0.38609638810157776,0.01
246,0.14867715537548065,0.3855867676353542,0.38558676838874817,0.01
247,0.14828601479530334,0.38507923184106324,0.3850792348384857,0.01
248,0.14789701998233795,0.3845738160384011,0.3845738172531128,0.01
249,0.1475100964307785,0.3840704316017812,0.38407042622566223,0.01
250,0.1471252590417862,0.38356910595326393,0.3835690915584564,0.01
251,0.14674249291419983,0.38306982772622516,0.38306981325149536,0.01
252,0.14636176824569702,0.38257256598676415,0.38257256150245667,0.01
253,0.14598309993743896,0.382077348108258,0.38207733631134033,0.01
254,0.14560644328594208,0.3815841234720623,0.38158413767814636,0.01
255,0.14523176848888397,0.3810928607162354,0.3810928463935852,0.01
256,0.14485909044742584,0.3806035870133463,0.3806035816669464,0.01
257,0.1444883793592453,0.380116270842548,0.3801162838935852,0.01
258,0.14411960542201996,0.37963088049053645,0.3796308934688568,0.01
259,0.1437527984380722,0.3791474626554584,0.379147469997406,0.01
260,0.14338788390159607,0.37866592651253433,0.3786659240722656,0.01
261,0.14302487671375275,0.3781862989503358,0.37818628549575806,0.01
262,0.14266377687454224,0.3777085872396102,0.3777085840702057,0.01
263,0.14230450987815857,0.37723269990571945,0.37723270058631897,0.01
264,0.14194713532924652,0.37675872296371127,0.37675872445106506,0.01
265,0.14159157872200012,0.37628656463126625,0.3762865662574768,0.01
266,0.14123786985874176,0.37581627141296287,0.375816285610199,0.01
267,0.14088594913482666,0.3753477709202849,0.375347763299942,0.01
268,0.1405358463525772,0.3748811096235408,0.3748811185359955,0.01
269,0.14018748700618744,0.37441619490372935,0.37441620230674744,0.01
270,0.13984093070030212,0.373953112970466,0.37395310401916504,0.01
271,0.1394961029291153,0.37349177089879143,0.3734917640686035,0.01
272,0.13915301859378815,0.373032195116974,0.37303218245506287,0.01
273,0.13881167769432068,0.3725743921612443,0.3725743889808655,0.01
274,0.13847202062606812,0.37211828848642753,0.3721182942390442,0.01
275,0.13813404738903046,0.3716638903485654,0.371663898229599,0.01
276,0.1377977728843689,0.37121122408188156,0.3712112307548523,0.01
277,0.13746313750743866,0.37076021564811756,0.3707602024078369,0.01
278,0.13713017106056213,0.37031091134418676,0.37031090259552,0.01
279,0.13679884374141693,0.36986327709224787,0.36986327171325684,0.01
280,0.13646912574768066,0.3694172786263261,0.369417279958725,0.01
281,0.13614103198051453,0.3689729420709797,0.36897292733192444,0.01
282,0.13581451773643494,0.368530212786462,0.3685302138328552,0.01
283,0.1354895830154419,0.3680890965723406,0.36808910965919495,0.01
284,0.1351662278175354,0.3676495992348358,0.3676495850086212,0.01
285,0.13484442234039307,0.3672116860073942,0.3672116994857788,0.01
286,0.1345241516828537,0.36677534225033953,0.3667753338813782,0.01
287,0.1342054009437561,0.3663405532339494,0.3663405478000641,0.01
288,0.13388818502426147,0.3659073448624139,0.36590734124183655,0.01
289,0.13357247412204742,0.36547568198451647,0.36547568440437317,0.01
290,0.13325822353363037,0.36504550885284204,0.3650455176830292,0.01
291,0.1329454630613327,0.36461687160817546,0.36461687088012695,0.01
292,0.13263417780399323,0.36418975521559255,0.3641897439956665,0.01
293,0.13232433795928955,0.36376412406845393,0.3637641370296478,0.01
294,0.13201594352722168,0.36333998338638934,0.36333999037742615,0.01
295,0.13170896470546722,0.36291729733572525,0.36291730403900146,0.01
296,0.13140340149402618,0.36249607100495057,0.3624960780143738,0.01
297,0.13109923899173737,0.36207628891124227,0.3620762825012207,0.01
298,0.13079647719860077,0.3616579560836465,0.3616579473018646,0.01
299,0.130495086312294,0.361241036307192,0.36124104261398315,0.01
300,0.13019505143165588,0.3608255138313474,0.3608255088329315,0.01
